Frame	X	Y	Z
1	-17.97	-13.56	9.86
2	-17.44	-14.09	10.38
3	-18.52	-14.72	10.43
4	-18.45	-15.57	9.555
5	-19.23	-16.22	8.25
6	-18.75	-15.92	9.77
7	-17.86	-15.54	9.38
8	-18.56	-16.64	8.63
9	-18.25	-15.2	9.02
10	-17.2	-16.94	9.97
11	-18.0	-16.84	9.26
12	-18.12	-16.27	8.67
13	-19.1	-15.55	8.625
14	-18.83	-14.945	8.62
15	-18.8	-15.34	9.05
16	-18.66	-14.414	9.21
17	-17.12	-16.12	9.96
18	-18.27	-15.195	10.39
19	-18.53	-14.9	9.8
20	-17.56	-15.984	9.7
21	-17.97	-15.625	9.97
22	-17.73	-15.12	9.42
23	-17.83	-14.19	9.95
24	-18.6	-14.98	9.39
25	-18.56	-14.63	8.8
26	-18.88	-13.86	8.84
27	-18.4	-14.55	9.04
28	-18.83	-14.61	9.25
29	-18.5	-14.57	8.734
30	-19.31	-13.85	9.26
31	-18.4	-15.53	9.82
32	-17.88	-14.97	9.414
33	-18.77	-14.19	9.63
34	-18.66	-14.37	9.81
35	-19.36	-14.14	9.055
36	-18.94	-14.14	9.57
37	-18.3	-15.68	9.73
38	-17.78	-15.695	10.195
39	-19.12	-13.234	9.62
40	-17.86	-13.89	9.68
41	-18.34	-13.91	9.23
42	-17.52	-14.57	9.94
43	-17.84	-16.31	10.17
44	-16.98	-14.52	9.945
45	-18.05	-13.92	9.91
46	-17.66	-14.44	9.84
47	-17.38	-14.484	9.984
48	-17.66	-14.7	10.09
49	-18.62	-14.73	8.8
50	-18.5	-14.95	9.95
51	-18.56	-14.13	8.96
52	-17.83	-14.46	10.09
53	-17.69	-14.47	9.445
54	-17.48	-14.65	10.37
55	-17.77	-14.516	10.17
56	-18.84	-12.78	9.24
57	-17.2	-15.31	10.086
58	-17.39	-14.67	9.9
59	-17.62	-14.914	10.734
60	-17.48	-14.766	10.48
61	-18.25	-14.71	10.266
62	-17.55	-13.984	10.23
63	-18.52	-13.83	8.68
64	-18.12	-14.49	9.39
65	-18.12	-14.7	9.414
66	-18.14	-14.92	8.805
67	-17.08	-17.12	10.04
68	-18.3	-14.92	9.195
69	-18.42	-15.11	9.56
70	-18.72	-14.22	9.39
71	-18.48	-15.65	9.94
72	-18.25	-17.06	9.63
73	-17.34	-16.98	9.54
74	-18.2	-15.625	8.97
75	-18.67	-15.56	9.47
76	-19.17	-15.31	8.87
77	-17.81	-16.11	9.4
78	-17.36	-14.44	10.34
79	-18.08	-13.9	9.47
80	-18.75	-13.18	9.41
81	-18.42	-13.06	9.86
82	-17.23	-14.375	10.28
