Frame	X	Y	Z
1	-9.375	-13.68	15.25
2	-9.625	-13.51	15.445
3	-9.78	-13.7	15.05
4	-9.41	-14.3	15.37
5	-11.016	-14.055	14.63
6	-9.44	-13.87	15.51
7	-9.94	-13.48	15.68
8	-9.19	-13.87	15.08
9	-9.586	-14.57	14.22
10	-9.06	-14.57	15.03
11	-9.47	-13.94	14.95
12	-9.66	-13.7	15.06
13	-9.336	-14.08	15.09
14	-9.74	-13.4	15.05
15	-8.586	-13.516	15.484
16	-9.41	-13.07	15.56
17	-9.47	-14.54	15.39
18	-9.305	-13.555	15.195
19	-10.01	-13.14	15.305
20	-9.29	-13.18	14.984
21	-9.68	-13.38	15.984
22	-9.27	-13.445	15.69
23	-8.984	-14.97	15.445
24	-9.875	-13.51	14.99
25	-9.945	-13.195	15.69
26	-9.01	-13.75	15.88
27	-9.69	-14.27	15.31
28	-9.766	-13.54	15.1
29	-9.945	-14.18	14.75
30	-9.88	-14.63	15.195
31	-9.8	-14.72	14.96
32	-9.81	-13.55	15.21
33	-9.98	-13.914	14.734
34	-9.61	-13.01	15.38
35	-9.414	-13.664	15.36
36	-9.94	-13.16	14.914
37	-9.76	-14.3	15.336
38	-10.01	-13.54	15.49
39	-9.586	-13.52	15.3
40	-9.805	-13.914	15.18
41	-10.055	-14.82	15.08
42	-9.14	-14.76	15.11
43	-9.31	-14.2	15.42
44	-9.66	-13.74	15.43
45	-9.7	-14.15	15.35
46	-9.45	-13.09	15.82
47	-9.266	-13.16	15.664
48	-9.63	-12.47	15.71
49	-10.086	-13.07	15.31
50	-10.6	-14.18	14.734
51	-10.63	-14.555	14.85
52	-9.766	-14.71	15.11
53	-9.336	-14.01	15.73
54	-9.48	-12.99	15.39
55	-9.44	-13.9	15.016
56	-9.26	-14.24	15.14
57	-9.47	-13.36	15.375
58	-9.43	-13.68	15.39
59	-10.055	-14.414	15.15
60	-10.086	-13.625	15.29
61	-9.336	-14.06	15.36
62	-10.375	-13.9	15.56
63	-10.2	-13.734	15.16
64	-9.89	-13.84	15.58
65	-10.58	-14.28	14.82
66	-10.38	-12.8	15.38
67	-10.07	-13.32	15.24
68	-10.305	-14.36	14.48
69	-10.98	-14.01	14.92
70	-11.086	-13.81	14.49
71	-9.664	-13.01	15.76
72	-10.875	-14.05	14.49
73	-10.38	-12.93	15.78
74	-9.914	-12.04	15.45
75	-10.17	-12.69	15.54
76	-9.31	-12.78	15.945
77	-9.98	-12.516	15.39
78	-9.76	-12.7	15.625
79	-9.96	-13.34	15.2
80	-10.36	-13.484	15.35
81	-9.89	-12.39	15.555
82	-10.53	-11.695	15.51
83	-9.68	-12.59	15.49
84	-10.54	-13.266	15.055
85	-10.26	-12.94	15.33
86	-9.83	-14.07	15.72
87	-9.664	-13.79	14.96
88	-10.36	-12.82	15.02
89	-9.88	-14.4	14.98
90	-9.375	-14.37	15.02
91	-10.28	-14.62	15.03
92	-9.79	-13.83	14.984
93	-10.66	-13.67	14.555
94	-9.63	-14.06	14.984
95	-9.875	-14.31	15.086
96	-9.414	-12.95	16.02
97	-8.93	-13.17	16.1
98	-9.93	-13.7	15.27
99	-10.05	-13.9	14.33
100	-9.88	-13.51	15.08
101	-9.62	-13.695	14.97
102	-9.58	-12.64	15.12
103	-9.4	-14.19	15.17
104	-9.1	-13.586	15.2
105	-10.305	-13.39	14.99
106	-9.62	-13.555	15.18
107	-9.59	-13.71	15.19
108	-10.586	-13.016	15.02
109	-9.78	-13.46	14.61
110	-9.77	-14.16	15.25
111	-10.445	-13.39	14.875
112	-9.82	-14.26	15.42
113	-9.58	-14.195	14.83
114	-9.58	-14.39	15.195
115	-10.09	-14.02	15.04
116	-10.49	-14.25	14.52
117	-9.7	-14.414	15.16
118	-9.28	-13.766	15.51
119	-9.88	-14.8	15.07
120	-9.87	-14.13	15.47
121	-10.06	-14.6	14.97
122	-10.195	-14.6	15.25
123	-9.71	-13.64	15.16
124	-9.23	-13.336	15.43
125	-9.305	-13.78	15.58
126	-9.66	-14.305	15.06
127	-10.2	-14.75	14.97
128	-10.0	-14.336	14.91
129	-10.09	-13.97	15.3
130	-9.65	-13.64	15.7
131	-9.414	-13.61	15.984
132	-9.9	-13.63	15.766
133	-9.59	-14.38	14.99
134	-9.34	-13.02	15.53
135	-9.695	-13.766	15.43
136	-9.73	-14.27	15.07
137	-10.016	-12.84	15.25
138	-10.414	-13.41	15.52
139	-9.625	-13.79	15.3
Average	-9.8	-13.72	15.234
