Frame	X	Y	Z
1	6.215	-2.725	-16.98
2	7.02	-3.016	-17.1
3	6.473	-3.16	-17.38
4	6.64	-3.383	-17.38
5	6.445	-2.973	-17.25
6	6.21	-2.635	-17.33
7	6.184	-3.182	-17.12
8	6.277	-2.51	-16.81
9	6.652	-3.178	-17.62
10	6.3	-3.098	-17.12
11	6.566	-2.73	-16.98
12	6.23	-2.627	-16.83
13	6.316	-2.492	-17.17
14	6.055	-2.926	-17.06
15	6.61	-2.68	-17.28
16	6.844	-3.154	-17.08
17	6.76	-3.182	-17.33
18	6.31	-2.963	-16.81
19	6.586	-3.123	-17.16
20	6.33	-2.627	-16.81
21	6.574	-3.203	-16.78
22	6.266	-2.863	-16.97
23	6.348	-3.22	-17.4
24	6.254	-2.9	-17.25
25	6.36	-3.475	-16.88
26	6.508	-3.031	-17.5
27	6.36	-3.0	-17.27
28	6.44	-3.42	-17.27
29	6.65	-2.746	-16.97
30	6.34	-2.81	-16.95
31	6.0	-2.734	-17.23
32	6.168	-2.766	-17.47
33	6.273	-2.928	-17.2
34	6.434	-2.844	-17.25
35	6.453	-3.395	-17.27
36	6.61	-3.174	-17.3
37	7.188	-3.658	-17.12
38	6.7	-3.684	-17.31
39	6.54	-3.193	-16.94
40	6.234	-3.398	-17.3
41	6.58	-3.088	-16.94
42	5.7	-3.06	-17.38
43	5.95	-3.564	-17.25
44	6.414	-3.15	-17.31
45	6.145	-3.303	-17.1
46	6.39	-2.889	-17.05
47	6.28	-3.162	-17.11
48	5.87	-2.621	-17.31
49	6.406	-3.055	-16.73
50	6.29	-2.705	-17.22
51	6.414	-2.934	-17.14
52	6.887	-2.912	-16.89
53	6.52	-2.893	-16.94
54	5.875	-3.07	-17.17
55	6.27	-3.086	-17.02
56	6.26	-3.379	-17.25
57	6.1	-2.61	-16.95
58	6.277	-2.47	-17.4
59	6.17	-2.852	-17.06
60	6.22	-2.932	-16.89
61	6.188	-2.605	-16.88
62	6.17	-2.713	-17.38
63	6.348	-2.521	-17.44
64	6.68	-3.1	-16.97
65	6.086	-3.121	-17.22
66	5.703	-2.953	-17.27
67	6.633	-3.191	-16.55
68	6.758	-3.389	-17.11
69	6.434	-2.756	-16.94
70	6.617	-2.932	-16.73
71	6.535	-2.674	-16.97
72	6.52	-2.62	-16.84
73	6.55	-2.932	-17.2
74	6.312	-2.871	-17.34
75	6.293	-2.662	-16.89
76	6.438	-3.072	-16.64
77	6.246	-2.635	-17.3
78	6.766	-2.6	-17.03
79	6.15	-2.797	-17.2
80	6.55	-3.42	-17.11
81	6.414	-3.074	-16.8
82	6.758	-2.428	-16.52
83	6.707	-2.852	-16.98
84	6.766	-2.924	-16.5
85	7.21	-2.785	-16.23
86	6.695	-2.615	-17.08
87	7.273	-2.807	-16.7
88	6.523	-2.7	-17.36
89	6.664	-3.045	-17.38
90	6.38	-2.914	-17.28
91	6.45	-2.947	-16.9
92	6.69	-2.719	-17.02
93	6.402	-2.754	-16.7
94	6.8	-3.49	-16.7
95	6.797	-3.098	-16.94
96	7.293	-3.031	-16.19
97	6.586	-2.707	-16.61
98	6.547	-2.92	-16.69
99	6.902	-2.914	-17.02
100	6.402	-2.793	-16.9
101	6.477	-3.057	-16.44
102	7.105	-2.805	-16.84
103	6.64	-2.38	-16.83
104	6.598	-3.074	-16.89
105	6.957	-2.568	-16.62
106	6.72	-2.91	-16.78
107	6.785	-2.916	-16.95
108	6.66	-3.105	-16.98
109	5.883	-2.586	-17.1
110	5.99	-2.797	-16.95
111	6.875	-3.053	-16.42
112	6.39	-2.389	-17.44
113	6.29	-3.354	-17.14
114	6.47	-3.162	-17.25
115	6.7	-3.434	-16.9
116	6.336	-2.846	-17.03
117	6.586	-3.365	-17.3
118	6.457	-2.99	-16.98
119	6.543	-3.379	-16.88
120	6.594	-3.691	-16.98
121	6.53	-3.58	-17.16
122	6.723	-4.02	-16.84
123	6.52	-3.484	-17.11
124	7.027	-3.836	-17.17
125	6.95	-4.023	-17.38
126	6.95	-3.719	-16.98
127	6.96	-4.0	-16.94
128	7.12	-3.639	-16.45
129	6.473	-3.516	-16.8
130	7.08	-4.297	-16.81
131	7.133	-2.996	-17.1
132	6.914	-4.066	-16.66
133	7.152	-3.533	-16.56
134	6.996	-3.416	-16.72
135	6.82	-3.186	-16.89
136	6.914	-3.271	-16.75
137	6.734	-3.908	-17.36
138	7.332	-2.934	-17.3
139	6.68	-3.078	-16.98
Average	6.527	-3.05	-17.03
