Frame	X	Y	Z
1	6.746	-9.93	13.21
2	7.008	-10.38	13.17
3	6.91	-10.36	13.54
4	6.87	-10.445	13.29
5	6.617	-10.195	13.12
6	7.566	-10.93	12.69
7	7.17	-10.914	12.695
8	6.453	-10.77	13.0
9	6.35	-10.15	13.23
10	6.074	-9.555	13.6
11	5.96	-9.99	13.15
12	5.883	-10.04	13.21
13	6.344	-9.73	13.22
14	4.86	-9.97	13.36
15	6.21	-9.73	13.62
16	5.984	-9.81	13.7
17	6.15	-10.1	13.336
18	6.33	-10.016	13.22
19	5.95	-9.52	13.38
20	6.375	-10.54	12.8
21	5.598	-9.54	13.29
22	6.035	-9.76	13.625
23	5.95	-9.55	13.43
24	5.812	-9.336	13.68
25	5.91	-10.13	13.45
26	6.09	-10.8	13.17
27	7.06	-10.82	13.2
28	6.297	-10.445	13.19
29	5.35	-10.64	13.67
30	5.754	-10.89	13.15
31	6.242	-10.91	13.23
32	6.004	-11.04	13.39
33	7.113	-10.94	13.34
34	6.84	-10.75	13.15
35	5.707	-9.71	12.97
36	6.754	-10.19	13.055
37	6.65	-10.39	13.086
38	6.42	-10.7	12.89
39	6.34	-10.9	13.25
40	6.7	-10.086	13.57
41	6.066	-10.88	12.914
42	6.76	-10.98	12.984
43	6.5	-10.43	13.07
44	7.21	-10.42	12.95
45	6.973	-10.875	12.74
46	7.07	-10.25	12.89
47	7.215	-11.02	13.08
48	6.91	-9.83	13.625
49	6.676	-10.54	12.92
50	7.26	-10.38	12.78
51	6.855	-10.17	13.33
52	7.32	-10.86	12.74
53	6.74	-10.37	13.31
54	6.94	-10.91	13.11
55	6.883	-10.42	13.26
56	7.61	-10.83	12.7
57	6.906	-10.9	12.83
58	7.17	-10.45	13.42
59	7.246	-10.85	12.586
60	7.395	-10.32	12.89
61	6.96	-11.19	12.734
62	6.965	-11.15	12.875
63	6.688	-10.375	13.17
64	6.53	-10.63	13.48
65	6.34	-9.76	13.336
66	6.844	-9.74	13.73
67	8.16	-10.44	12.35
68	7.215	-10.87	12.336
69	6.99	-10.74	12.65
70	6.82	-10.65	12.74
71	6.855	-10.95	13.04
72	6.773	-10.555	12.76
73	6.76	-9.805	13.414
74	7.13	-10.49	13.19
75	6.887	-10.74	12.86
76	6.715	-10.93	12.56
77	7.15	-10.78	13.016
78	7.22	-10.36	13.03
79	6.85	-10.49	13.13
80	6.734	-10.69	13.11
81	6.59	-10.83	13.05
82	7.414	-10.8	13.07
83	7.117	-11.01	13.12
84	7.508	-10.84	13.05
85	7.223	-10.84	12.92
86	6.754	-10.85	12.88
87	6.934	-10.38	13.47
88	7.727	-10.375	13.336
89	7.08	-10.24	13.48
90	6.605	-10.414	13.21
91	7.2	-10.72	13.42
92	7.26	-10.65	13.305
93	7.086	-10.85	13.125
94	7.562	-10.3	13.04
95	7.613	-10.21	13.26
96	7.508	-10.695	12.78
97	7.61	-10.07	13.03
98	7.59	-11.0	12.59
99	7.5	-11.12	12.12
100	7.04	-11.07	12.66
101	7.055	-11.38	13.08
102	7.496	-11.125	12.94
103	7.32	-11.07	12.19
104	7.523	-10.63	13.17
105	7.188	-10.414	13.28
